Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
IC,Credit to Agriculture,1,Armenia,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.06,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6109,Value Local Currency,23018,Total Credit,2011,389425.69,,Official data
IC,Credit to Agriculture,3,Albania,6109,Value Local Currency,23018,Total Credit,2012,401699.08,,Official data
IC,Credit to Agriculture,3,Albania,6109,Value Local Currency,23018,Total Credit,2013,394660.34,,Official data
IC,Credit to Agriculture,3,Albania,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,6622.71,,Official data
IC,Credit to Agriculture,3,Albania,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,6560.93,,Official data
IC,Credit to Agriculture,3,Albania,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2013,7027.12,,Official data
IC,Credit to Agriculture,3,Albania,6110,Value US$,23018,Total Credit,2011,3862.2,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6110,Value US$,23018,Total Credit,2012,3714.28,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6110,Value US$,23018,Total Credit,2013,3736.1,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,65.68,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,60.67,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2013,66.52,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.09,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.09,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.09,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.02,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.02,Fc,Calculated data
IC,Credit to Agriculture,3,Albania,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.02,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6109,Value Local Currency,23018,Total Credit,2011,2153932.66,,Official data
IC,Credit to Agriculture,7,Angola,6109,Value Local Currency,23018,Total Credit,2012,2664347.74,,Official data
IC,Credit to Agriculture,7,Angola,6109,Value Local Currency,23018,Total Credit,2013,2929306.89,,Official data
IC,Credit to Agriculture,7,Angola,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,37348.6,,Official data
IC,Credit to Agriculture,7,Angola,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,77976.77,,Official data
IC,Credit to Agriculture,7,Angola,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2013,86965.28,,Official data
IC,Credit to Agriculture,7,Angola,6110,Value US$,23018,Total Credit,2011,22980.2,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6110,Value US$,23018,Total Credit,2012,27907.7,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6110,Value US$,23018,Total Credit,2013,30351,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,398.47,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,816.77,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2013,901.06,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.19,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.32,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.33,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.02,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.03,Fc,Calculated data
IC,Credit to Agriculture,7,Angola,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.03,Fc,Calculated data
IC,Credit to Agriculture,8,Antigua and Barbuda,6109,Value Local Currency,23018,Total Credit,2011,2900.45,,Official data
IC,Credit to Agriculture,8,Antigua and Barbuda,6109,Value Local Currency,23018,Total Credit,2012,2808.26,,Official data
IC,Credit to Agriculture,8,Antigua and Barbuda,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,5.82,,Official data
IC,Credit to Agriculture,8,Antigua and Barbuda,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,5.45,,Official data
IC,Credit to Agriculture,8,Antigua and Barbuda,6110,Value US$,23018,Total Credit,2011,1074.24,Fc,Calculated data
IC,Credit to Agriculture,8,Antigua and Barbuda,6110,Value US$,23018,Total Credit,2012,1040.1,Fc,Calculated data
IC,Credit to Agriculture,8,Antigua and Barbuda,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,2.16,Fc,Calculated data
IC,Credit to Agriculture,8,Antigua and Barbuda,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,2.02,Fc,Calculated data
IC,Credit to Agriculture,8,Antigua and Barbuda,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.11,Fc,Calculated data
IC,Credit to Agriculture,8,Antigua and Barbuda,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.12,Fc,Calculated data
IC,Credit to Agriculture,8,Antigua and Barbuda,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0,Fc,Calculated data
IC,Credit to Agriculture,8,Antigua and Barbuda,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23018,Total Credit,1999,67937.03,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23018,Total Credit,2000,80898.52,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23018,Total Credit,2001,74974.6,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23018,Total Credit,2011,323129.18,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23018,Total Credit,2012,421899.95,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23018,Total Credit,2013,549220.65,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",1999,4464.01,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2000,6495.8,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2001,5421.6,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,35234.92,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,43026.11,,Official data
IC,Credit to Agriculture,9,Argentina,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2013,54928.97,,Official data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23018,Total Credit,1999,67971,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23018,Total Credit,2000,80939,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23018,Total Credit,2001,75012.1,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23018,Total Credit,2011,78620.2,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23018,Total Credit,2012,93134.6,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23018,Total Credit,2013,101158,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",1999,4466.24,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2000,6499.05,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2001,5424.31,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,8572.97,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,9498.04,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2013,10117.1,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",1999,1.79,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2000,2.09,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2001,1.93,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,1.62,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,1.72,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2013,1.69,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.07,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.08,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.07,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.11,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.1,Fc,Calculated data
IC,Credit to Agriculture,9,Argentina,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.1,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23018,Total Credit,1999,246891,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23018,Total Credit,2000,267351,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23018,Total Credit,2001,279194,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23018,Total Credit,2011,668878,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23018,Total Credit,2012,693957,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23018,Total Credit,2013,730413,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",1999,21159,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2000,23522,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2001,24949,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,57631,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,58722,,Official data
IC,Credit to Agriculture,10,Australia,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2013,58326,,Official data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23018,Total Credit,1999,159290,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23018,Total Credit,2000,155002,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23018,Total Credit,2001,144403,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23018,Total Credit,2011,689565,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23018,Total Credit,2012,715420,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23018,Total Credit,2013,707351,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",1999,13651.4,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2000,13637.3,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2001,12903.9,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,59413.4,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,60538.1,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2013,56484.4,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",1999,2.75,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2000,2.51,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2001,2.27,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,3.8,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,3.77,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2013,3.52,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.09,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.09,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.09,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.09,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.08,Fc,Calculated data
IC,Credit to Agriculture,10,Australia,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2013,0.08,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6109,Value Local Currency,23018,Total Credit,2000,1421.5,,Official data
IC,Credit to Agriculture,13,Bahrain,6109,Value Local Currency,23018,Total Credit,2001,1448.6,,Official data
IC,Credit to Agriculture,13,Bahrain,6109,Value Local Currency,23018,Total Credit,2011,6444.4,,Official data
IC,Credit to Agriculture,13,Bahrain,6109,Value Local Currency,23018,Total Credit,2012,6848.7,,Official data
IC,Credit to Agriculture,13,Bahrain,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2000,4.6,,Official data
IC,Credit to Agriculture,13,Bahrain,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2001,6.5,,Official data
IC,Credit to Agriculture,13,Bahrain,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,8.8,,Official data
IC,Credit to Agriculture,13,Bahrain,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,11.5,,Official data
IC,Credit to Agriculture,13,Bahrain,6110,Value US$,23018,Total Credit,2000,3780.59,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6110,Value US$,23018,Total Credit,2001,3852.66,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6110,Value US$,23018,Total Credit,2011,16958.9,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6110,Value US$,23018,Total Credit,2012,18022.9,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2000,12.23,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2001,17.29,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,23.16,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,30.26,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.51,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.71,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.47,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.61,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2000,0,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2001,0,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0,Fc,Calculated data
IC,Credit to Agriculture,13,Bahrain,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6109,Value Local Currency,23018,Total Credit,1999,2612.07,,Official data
IC,Credit to Agriculture,14,Barbados,6109,Value Local Currency,23018,Total Credit,2000,2712.61,,Official data
IC,Credit to Agriculture,14,Barbados,6109,Value Local Currency,23018,Total Credit,2001,2732.49,,Official data
IC,Credit to Agriculture,14,Barbados,6109,Value Local Currency,23018,Total Credit,2011,5784.14,,Official data
IC,Credit to Agriculture,14,Barbados,6109,Value Local Currency,23018,Total Credit,2012,6149.11,,Official data
IC,Credit to Agriculture,14,Barbados,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",1999,50.72,,Official data
IC,Credit to Agriculture,14,Barbados,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2000,69.32,,Official data
IC,Credit to Agriculture,14,Barbados,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2001,56.94,,Official data
IC,Credit to Agriculture,14,Barbados,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,23.03,,Official data
IC,Credit to Agriculture,14,Barbados,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,16.93,,Official data
IC,Credit to Agriculture,14,Barbados,6110,Value US$,23018,Total Credit,1999,1306.04,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6110,Value US$,23018,Total Credit,2000,1356.31,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6110,Value US$,23018,Total Credit,2001,1366.24,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6110,Value US$,23018,Total Credit,2011,2892.07,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6110,Value US$,23018,Total Credit,2012,3074.55,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",1999,25.36,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2000,34.66,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2001,28.47,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,11.52,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,8.46,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.85,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2000,1.31,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2001,1,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.32,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.22,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",1999,0.02,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2000,0.03,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2001,0.02,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0,Fc,Calculated data
IC,Credit to Agriculture,14,Barbados,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0,Fc,Calculated data
IC,Credit to Agriculture,16,Bangladesh,6109,Value Local Currency,23018,Total Credit,2011,3212800,,Official data
IC,Credit to Agriculture,16,Bangladesh,6109,Value Local Currency,23018,Total Credit,2012,3859300,,Official data
IC,Credit to Agriculture,16,Bangladesh,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2011,196600,,Official data
IC,Credit to Agriculture,16,Bangladesh,6109,Value Local Currency,23068,"Credit to Agriculture, Forestry and Fishing",2012,208900,,Official data
IC,Credit to Agriculture,16,Bangladesh,6110,Value US$,23018,Total Credit,2011,43369.3,Fc,Calculated data
IC,Credit to Agriculture,16,Bangladesh,6110,Value US$,23018,Total Credit,2012,47145.1,Fc,Calculated data
IC,Credit to Agriculture,16,Bangladesh,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2011,2653.89,Fc,Calculated data
IC,Credit to Agriculture,16,Bangladesh,6110,Value US$,23068,"Credit to Agriculture, Forestry and Fishing",2012,2551.92,Fc,Calculated data
IC,Credit to Agriculture,16,Bangladesh,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.36,Fc,Calculated data
IC,Credit to Agriculture,16,Bangladesh,6112,Agriculture orientation index,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.33,Fc,Calculated data
IC,Credit to Agriculture,16,Bangladesh,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2011,0.06,Fc,Calculated data
IC,Credit to Agriculture,16,Bangladesh,6113,Share of Total Credit,23068,"Credit to Agriculture, Forestry and Fishing",2012,0.05,Fc,Calculated data
IC,Credit to Agriculture,18,Bhutan,6109,Value Local Currency,23018,Total Credit,2001,4558.9,,Official data
IC,Credit to Agriculture,18,Bhutan,6109,Value Local Currency,23018,Total Credit,2011,40645.6,,Official data
IC,Credit to Agriculture,18,Bhutan,6109,Value Local Currency,23018,Total Credit,2012,51305.2,,Official data
